,correct_sentence,wrong_sentence
1253,생산규격 는 414x405x18x28 비 고 는 - 이다. ,생산규격는414x405x18x28비고는-이다.
1254,생산규격 는 428x407x20x35 단중 는 283.1 이다. ,생산규격는428x407x20x35단중는283.1이다.
1255,생산규격 는 428x407x20x35 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는428x407x20x35MAKER생산여부대리점는X이다.
1256,생산규격 는 428x407x20x35 MAKER 생산 여부 현대 는 X 이다. ,생산규격는428x407x20x35MAKER생산여부현대는X이다.
1257,생산규격 는 428x407x20x35 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는428x407x20x35MAKER생산여부TOPY는X이다.
1258,생산규격 는 428x407x20x35 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는428x407x20x35MAKER생산여부SMI는○이다.
1259,생산규격 는 428x407x20x35 비 고 는 - 이다. ,생산규격는428x407x20x35비고는-이다.
1260,생산규격 는 440x300x11x18 단중 는 123.6 이다. ,생산규격는440x300x11x18단중는123.6이다.
1261,생산규격 는 440x300x11x18 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는440x300x11x18MAKER생산여부대리점는○이다.
1262,생산규격 는 440x300x11x18 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는440x300x11x18MAKER생산여부현대는○이다.
1263,생산규격 는 440x300x11x18 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는440x300x11x18MAKER생산여부TOPY는X이다.
1264,생산규격 는 440x300x11x18 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는440x300x11x18MAKER생산여부SMI는○이다.
1265,생산규격 는 440x300x11x18 비 고 는 - 이다. ,생산규격는440x300x11x18비고는-이다.
1266,생산규격 는 446x199x8x12 단중 는 66.2 이다. ,생산규격는446x199x8x12단중는66.2이다.
1267,생산규격 는 446x199x8x12 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는446x199x8x12MAKER생산여부대리점는X이다.
1268,생산규격 는 446x199x8x12 MAKER 생산 여부 현대 는 X 이다. ,생산규격는446x199x8x12MAKER생산여부현대는X이다.
1269,생산규격 는 446x199x8x12 MAKER 생산 여부 TOPY 는 ○ 이다. ,생산규격는446x199x8x12MAKER생산여부TOPY는○이다.
1270,생산규격 는 446x199x8x12 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는446x199x8x12MAKER생산여부SMI는○이다.
1271,생산규격 는 446x199x8x12 비 고 는 - 이다. ,생산규격는446x199x8x12비고는-이다.
1272,생산규격 는 450x200x9x14 단중 는 76.0 이다. ,생산규격는450x200x9x14단중는76.0이다.
1273,생산규격 는 450x200x9x14 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는450x200x9x14MAKER생산여부대리점는○이다.
1274,생산규격 는 450x200x9x14 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는450x200x9x14MAKER생산여부현대는○이다.
1275,생산규격 는 450x200x9x14 MAKER 생산 여부 TOPY 는 ○ 이다. ,생산규격는450x200x9x14MAKER생산여부TOPY는○이다.
1276,생산규격 는 450x200x9x14 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는450x200x9x14MAKER생산여부SMI는○이다.
1277,생산규격 는 450x200x9x14 비 고 는 - 이다. ,생산규격는450x200x9x14비고는-이다.
1278,생산규격 는 458x417x30x50 단중 는 415.0 이다. ,생산규격는458x417x30x50단중는415.0이다.
1279,생산규격 는 458x417x30x50 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는458x417x30x50MAKER생산여부대리점는X이다.
1280,생산규격 는 458x417x30x50 MAKER 생산 여부 현대 는 X 이다. ,생산규격는458x417x30x50MAKER생산여부현대는X이다.
1281,생산규격 는 458x417x30x50 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는458x417x30x50MAKER생산여부TOPY는X이다.
1282,생산규격 는 458x417x30x50 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는458x417x30x50MAKER생산여부SMI는○이다.
1283,생산규격 는 458x417x30x50 비 고 는 - 이다. ,생산규격는458x417x30x50비고는-이다.
1284,생산규격 는 482x300x11x15 단중 는 114.2 이다. ,생산규격는482x300x11x15단중는114.2이다.
1285,생산규격 는 482x300x11x15 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는482x300x11x15MAKER생산여부대리점는○이다.
1286,생산규격 는 482x300x11x15 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는482x300x11x15MAKER생산여부현대는○이다.
1287,생산규격 는 482x300x11x15 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는482x300x11x15MAKER생산여부TOPY는X이다.
1288,생산규격 는 482x300x11x15 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는482x300x11x15MAKER생산여부SMI는○이다.
1289,생산규격 는 482x300x11x15 비 고 는 - 이다. ,생산규격는482x300x11x15비고는-이다.
1290,생산규격 는 488x300x11x18 단중 는 128.3 이다. ,생산규격는488x300x11x18단중는128.3이다.
1291,생산규격 는 488x300x11x18 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는488x300x11x18MAKER생산여부대리점는○이다.
1292,생산규격 는 488x300x11x18 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는488x300x11x18MAKER생산여부현대는○이다.
1293,생산규격 는 488x300x11x18 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는488x300x11x18MAKER생산여부TOPY는X이다.
1294,생산규격 는 488x300x11x18 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는488x300x11x18MAKER생산여부SMI는○이다.
1295,생산규격 는 488x300x11x18 비 고 는 - 이다. ,생산규격는488x300x11x18비고는-이다.
1296,생산규격 는 496x199x9x14 단중 는 79.5 이다. ,생산규격는496x199x9x14단중는79.5이다.
1297,생산규격 는 496x199x9x14 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는496x199x9x14MAKER생산여부대리점는X이다.
1298,생산규격 는 496x199x9x14 MAKER 생산 여부 현대 는 X 이다. ,생산규격는496x199x9x14MAKER생산여부현대는X이다.
1299,생산규격 는 496x199x9x14 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는496x199x9x14MAKER생산여부TOPY는X이다.
1300,생산규격 는 496x199x9x14 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는496x199x9x14MAKER생산여부SMI는○이다.
1301,생산규격 는 496x199x9x14 비 고 는 - 이다. ,생산규격는496x199x9x14비고는-이다.
1302,생산규격 는 498x432x45x70 단중 는 604.5 이다. ,생산규격는498x432x45x70단중는604.5이다.
1303,생산규격 는 498x432x45x70 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는498x432x45x70MAKER생산여부대리점는X이다.
1304,생산규격 는 498x432x45x70 MAKER 생산 여부 현대 는 X 이다. ,생산규격는498x432x45x70MAKER생산여부현대는X이다.
1305,생산규격 는 498x432x45x70 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는498x432x45x70MAKER생산여부TOPY는X이다.
1306,생산규격 는 498x432x45x70 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는498x432x45x70MAKER생산여부SMI는○이다.
1307,생산규격 는 498x432x45x70 비 고 는 - 이다. ,생산규격는498x432x45x70비고는-이다.
1308,생산규격 는 500x20010x16 단중 는 89.6 이다. ,생산규격는500x20010x16단중는89.6이다.
1309,생산규격 는 500x20010x16 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는500x20010x16MAKER생산여부대리점는○이다.
1310,생산규격 는 500x20010x16 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는500x20010x16MAKER생산여부현대는○이다.
1311,생산규격 는 500x20010x16 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는500x20010x16MAKER생산여부TOPY는X이다.
1312,생산규격 는 500x20010x16 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는500x20010x16MAKER생산여부SMI는○이다.
1313,생산규격 는 500x20010x16 비 고 는 - 이다. ,생산규격는500x20010x16비고는-이다.
1314,생산규격 는 506x201x11x19 단중 는 103.1 이다. ,생산규격는506x201x11x19단중는103.1이다.
1315,생산규격 는 506x201x11x19 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는506x201x11x19MAKER생산여부대리점는X이다.
1316,생산규격 는 506x201x11x19 MAKER 생산 여부 현대 는 X 이다. ,생산규격는506x201x11x19MAKER생산여부현대는X이다.
1317,생산규격 는 506x201x11x19 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는506x201x11x19MAKER생산여부TOPY는X이다.
1318,생산규격 는 506x201x11x19 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는506x201x11x19MAKER생산여부SMI는○이다.
1319,생산규격 는 506x201x11x19 비 고 는 - 이다. ,생산규격는506x201x11x19비고는-이다.
1320,생산규격 는 582x300x12x17 단중 는 137.0 이다. ,생산규격는582x300x12x17단중는137.0이다.
1321,생산규격 는 582x300x12x17 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는582x300x12x17MAKER생산여부대리점는○이다.
1322,생산규격 는 582x300x12x17 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는582x300x12x17MAKER생산여부현대는○이다.
1323,생산규격 는 582x300x12x17 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는582x300x12x17MAKER생산여부TOPY는X이다.
1324,생산규격 는 582x300x12x17 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는582x300x12x17MAKER생산여부SMI는○이다.
1325,생산규격 는 582x300x12x17 비 고 는 - 이다. ,생산규격는582x300x12x17비고는-이다.
1326,생산규격 는 588x300x12x20 단중 는 151.1 이다. ,생산규격는588x300x12x20단중는151.1이다.
1327,생산규격 는 588x300x12x20 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는588x300x12x20MAKER생산여부대리점는○이다.
1328,생산규격 는 588x300x12x20 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는588x300x12x20MAKER생산여부현대는○이다.
1329,생산규격 는 588x300x12x20 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는588x300x12x20MAKER생산여부TOPY는X이다.
1330,생산규격 는 588x300x12x20 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는588x300x12x20MAKER생산여부SMI는○이다.
1331,생산규격 는 588x300x12x20 비 고 는 - 이다. ,생산규격는588x300x12x20비고는-이다.
1332,생산규격 는 594x302x14x23 단중 는 174.6 이다. ,생산규격는594x302x14x23단중는174.6이다.
1333,생산규격 는 594x302x14x23 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는594x302x14x23MAKER생산여부대리점는X이다.
1334,생산규격 는 594x302x14x23 MAKER 생산 여부 현대 는 X 이다. ,생산규격는594x302x14x23MAKER생산여부현대는X이다.
1335,생산규격 는 594x302x14x23 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는594x302x14x23MAKER생산여부TOPY는X이다.
1336,생산규격 는 594x302x14x23 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는594x302x14x23MAKER생산여부SMI는○이다.
1337,생산규격 는 594x302x14x23 비 고 는 - 이다. ,생산규격는594x302x14x23비고는-이다.
1338,생산규격 는 596x199x10x15 단중 는 94.6 이다. ,생산규격는596x199x10x15단중는94.6이다.
1339,생산규격 는 596x199x10x15 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는596x199x10x15MAKER생산여부대리점는X이다.
1340,생산규격 는 596x199x10x15 MAKER 생산 여부 현대 는 X 이다. ,생산규격는596x199x10x15MAKER생산여부현대는X이다.
1341,생산규격 는 596x199x10x15 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는596x199x10x15MAKER생산여부TOPY는X이다.
1342,생산규격 는 596x199x10x15 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는596x199x10x15MAKER생산여부SMI는○이다.
1343,생산규격 는 596x199x10x15 비 고 는 - 이다. ,생산규격는596x199x10x15비고는-이다.
1344,생산규격 는 600x200x11x17 단중 는 105.5 이다. ,생산규격는600x200x11x17단중는105.5이다.
1345,생산규격 는 600x200x11x17 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는600x200x11x17MAKER생산여부대리점는○이다.
1346,생산규격 는 600x200x11x17 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는600x200x11x17MAKER생산여부현대는○이다.
1347,생산규격 는 600x200x11x17 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는600x200x11x17MAKER생산여부TOPY는X이다.
1348,생산규격 는 600x200x11x17 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는600x200x11x17MAKER생산여부SMI는○이다.
1349,생산규격 는 600x200x11x17 비 고 는 - 이다. ,생산규격는600x200x11x17비고는-이다.
1350,생산규격 는 606x201x12x20 단중 는 119.7 이다. ,생산규격는606x201x12x20단중는119.7이다.
1351,생산규격 는 606x201x12x20 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는606x201x12x20MAKER생산여부대리점는X이다.
1352,생산규격 는 606x201x12x20 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는606x201x12x20MAKER생산여부현대는○이다.
1353,생산규격 는 606x201x12x20 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는606x201x12x20MAKER생산여부TOPY는X이다.
1354,생산규격 는 606x201x12x20 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는606x201x12x20MAKER생산여부SMI는○이다.
1355,생산규격 는 606x201x12x20 비 고 는 10m ONLY 이다. ,생산규격는606x201x12x20비고는10mONLY이다.
1356,생산규격 는 692x300x13x20 단중 는 166.0 이다. ,생산규격는692x300x13x20단중는166.0이다.
1357,생산규격 는 692x300x13x20 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는692x300x13x20MAKER생산여부대리점는X이다.
1358,생산규격 는 692x300x13x20 MAKER 생산 여부 현대 는 X 이다. ,생산규격는692x300x13x20MAKER생산여부현대는X이다.
1359,생산규격 는 692x300x13x20 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는692x300x13x20MAKER생산여부TOPY는X이다.
1360,생산규격 는 692x300x13x20 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는692x300x13x20MAKER생산여부SMI는○이다.
1361,생산규격 는 692x300x13x20 비 고 는 - 이다. ,생산규격는692x300x13x20비고는-이다.
1362,생산규격 는 700x300x13x24 단중 는 184.9 이다. ,생산규격는700x300x13x24단중는184.9이다.
1363,생산규격 는 700x300x13x24 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는700x300x13x24MAKER생산여부대리점는○이다.
1364,생산규격 는 700x300x13x24 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는700x300x13x24MAKER생산여부현대는○이다.
1365,생산규격 는 700x300x13x24 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는700x300x13x24MAKER생산여부TOPY는X이다.
1366,생산규격 는 700x300x13x24 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는700x300x13x24MAKER생산여부SMI는○이다.
1367,생산규격 는 700x300x13x24 비 고 는 - 이다. ,생산규격는700x300x13x24비고는-이다.
1368,생산규격 는 792x300x14x22 단중 는 191.1 이다. ,생산규격는792x300x14x22단중는191.1이다.
1369,생산규격 는 792x300x14x22 MAKER 생산 여부 대리점 는 X 이다. ,생산규격는792x300x14x22MAKER생산여부대리점는X이다.
1370,생산규격 는 792x300x14x22 MAKER 생산 여부 현대 는 X 이다. ,생산규격는792x300x14x22MAKER생산여부현대는X이다.
1371,생산규격 는 792x300x14x22 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는792x300x14x22MAKER생산여부TOPY는X이다.
1372,생산규격 는 792x300x14x22 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는792x300x14x22MAKER생산여부SMI는○이다.
1373,생산규격 는 792x300x14x22 비 고 는 - 이다. ,생산규격는792x300x14x22비고는-이다.
1374,생산규격 는 800x300x14x26 단중 는 209.9 이다. ,생산규격는800x300x14x26단중는209.9이다.
1375,생산규격 는 800x300x14x26 MAKER 생산 여부 대리점 는 ○ 이다. ,생산규격는800x300x14x26MAKER생산여부대리점는○이다.
1376,생산규격 는 800x300x14x26 MAKER 생산 여부 현대 는 ○ 이다. ,생산규격는800x300x14x26MAKER생산여부현대는○이다.
1377,생산규격 는 800x300x14x26 MAKER 생산 여부 TOPY 는 X 이다. ,생산규격는800x300x14x26MAKER생산여부TOPY는X이다.
1378,생산규격 는 800x300x14x26 MAKER 생산 여부 SMI 는 ○ 이다. ,생산규격는800x300x14x26MAKER생산여부SMI는○이다.
1379,생산규격 는 800x300x14x26 비 고 는 - 이다. ,생산규격는800x300x14x26비고는-이다.
1380,"형강(SECTION) 발주기준의 ROLLED FLAT BAR 발주기준에서 ROLLED FLAT BAR는 T-BAR 제작용 FACE PLATE로 사용하는 자재이며, 발주 기준은 아래와 같다.","형강(SECTION)발주기준의ROLLEDFLATBAR발주기준에서ROLLEDFLATBAR는T-BAR제작용FACEPLATE로사용하는자재이며,발주기준은아래와같다."
1381,형강(SECTION) 발주기준의 ROLLED FLAT BAR 발주기준에서,형강(SECTION)발주기준의ROLLEDFLATBAR발주기준에서
1382,규격 는 125 * 15 길이8이상22이상 이다. ,규격는125*15길이8이상22이상이다.
1383,"규격 는 125 * 15 재질 는 A, AH32 이다. ","규격는125*15재질는A,AH32이다."
1384,규격 는 125 * 15 MAKER 는 신관서 제철 (일본)  한국특수형강 (국내) 이다. ,규격는125*15MAKER는신관서제철(일본)한국특수형강(국내)이다.
1385,규격 는 125 * 15 비고 는 중국제작BLK은  적용 제외  이다. ,규격는125*15비고는중국제작BLK은적용제외이다.
1386,규격 150 * 15 는 150 * 18 길이 는 8이상22이하 이다.,규격150*15는150*18길이는8이상22이하이다.
1387,"규격 150 * 15 는 150 * 18 재질 는 A, AH32 이다.","규격150*15는150*18재질는A,AH32이다."
1388,규격 150 * 15 는 150 * 18 MAKER 는 신관서 제철 (일본)  한국특수형강 (국내) 이다.,규격150*15는150*18MAKER는신관서제철(일본)한국특수형강(국내)이다.
